train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
1792,27,1779,406.42657133943663,6.350415177178697,0.7796373779637378,0.7796373779637378,1434,1118,324,0,56.046875,3587.0,3.208407871198569,5.0,1118,0.03258755754238879,2085.6036827128823,2046.885371992768,38.71831072011355,0.02218770038730105,0.000887508015492042,1.3867312742063156e-05,0.3089939443508414,64
1856,28,1843,411.38684652255597,6.427919476914937,0.7805730258560447,0.7805730258560447,1431,1117,312,0,56.5625,3620.0,3.2408236347358996,5.0,1117,0.03151055867136613,2016.6757549674323,1976.0928748527822,40.58288011465064,0.019038764081515915,0.0007615505632606366,1.1899227550947448e-05,0.3081823746553811,64
1920,29,1907,385.3829102662072,6.021607972909488,0.759800427655025,0.759800427655025,1403,1066,319,0,53.71875,3438.0,3.225140712945591,5.0,1066,0.03071214547702876,1965.5773105298406,1926.138687909613,39.43862262022753,0.02027867848211549,0.0008111471392846197,1.2674174051322182e-05,0.3069635898286923,64
1984,30,1971,414.5048813869053,6.4766387716703955,0.8121345029239766,0.8121345029239766,1368,1111,266,0,55.65625,3562.0,3.206120612061206,5.0,1111,0.03269527862663243,2092.4978321044755,2053.989362711659,38.50846939281552,0.02194635120765176,0.0008778540483060704,1.371646950478235e-05,0.30558891024970614,64
2048,31,2035,409.50987038053665,6.398591724695885,0.7869318181818182,0.7869318181818182,1408,1108,291,0,54.328125,3477.0,3.138086642599278,5.0,1108,0.03137373298607488,2007.9189111087926,1969.0082046662183,38.91070644257485,0.020362669787067727,0.0008145067914827091,1.272666861691733e-05,0.3038962847204844,64
2112,32,2099,399.5766533113034,6.243385207989116,0.781715095676825,0.781715095676825,1411,1103,324,0,55.53125,3554.0,3.2221214868540344,5.0,1103,0.033445772508427785,2140.5294405393784,2100.826671740545,39.702768798833986,0.022307139814455573,0.000892285592578223,1.3941962384034734e-05,0.30256835176244684,64
2176,33,2163,428.04208304898714,6.688157547640424,0.7822045152722443,0.7822045152722443,1506,1178,331,0,60.0,3840.0,3.2597623089983023,5.0,1178,0.038918446884021934,2490.7806005774037,2447.7349981224424,43.04560245496179,0.02584768589507224,0.0010339074358028896,1.615480368442015e-05,0.30163492788795654,64
2240,34,2227,415.8146826427568,6.497104416293075,0.7755662319835278,0.7755662319835278,1457,1130,307,0,56.953125,3645.0,3.225663716814159,5.0,1130,0.03278655301009901,2098.3393926463364,2057.445633173816,40.893759472520514,0.021161782146912684,0.0008464712858765074,1.3226113841820428e-05,0.3004387228906512,64
2304,35,2291,399.272107998299,6.238626687473422,0.8076634109691961,0.8076634109691961,1331,1075,269,0,53.5,3424.0,3.1851162790697676,5.0,1075,0.0302961114285726,1938.9511314286465,1900.8567013552874,38.09443007335915,0.02053523113535696,0.0008214092454142784,1.28345194595981e-05,0.29910167826793477,64
2368,36,2355,388.7730458435703,6.074578841305786,0.7900223380491437,0.7900223380491437,1343,1061,301,0,53.828125,3445.0,3.24693685202639,5.0,1061,0.029554348691751674,1891.4783162721071,1853.03324663467,38.445069637436305,0.01846154306090334,0.0007384617224361335,1.1538464413064586e-05,0.2986174225110576,64
2432,37,2419,399.1518713701486,6.236747990158572,0.7678821879382889,0.7678821879382889,1426,1095,313,0,53.546875,3427.0,3.1296803652968035,5.0,1095,0.03204201241163958,2050.688794344933,2010.5414181867334,40.14737615819945,0.02055573063672167,0.0008222292254688668,1.2847331647951044e-05,0.29820055504169507,64
2496,38,2483,406.8455839803436,6.356962249692868,0.7921795800144823,0.7921795800144823,1381,1094,275,0,54.078125,3461.0,3.1636197440585008,5.0,1094,0.029579282826521676,1893.0741008973873,1854.7284558361268,38.3456450612607,0.020092925707062267,0.0008037170282824907,1.2558078566913918e-05,0.29750716745187833,64
2560,39,2547,403.3439994989577,6.302249992171214,0.7806587245970568,0.7806587245970568,1427,1114,328,0,55.96875,3582.0,3.215439856373429,5.0,1114,0.033889805155101455,2168.947529926493,2128.751867501274,40.19566242522015,0.02174439657273842,0.0008697758629095367,1.3590247857961511e-05,0.29646117727836785,64
2624,40,2611,402.4124418630002,6.287694404109378,0.7763623496107572,0.7763623496107572,1413,1097,293,0,55.078125,3525.0,3.2133090246125797,5.0,1097,0.031768385592144295,2033.176677897235,1993.5166678625396,39.66001003469497,0.022539485828101814,0.0009015794331240725,1.4087178642563633e-05,0.29522626888120007,64
2688,41,2675,430.3892754920786,6.724832429563728,0.8034722222222223,0.8034722222222223,1440,1157,289,0,59.5625,3812.0,3.2947277441659466,5.0,1157,0.03361351523930307,2151.2649753153964,2108.293687789909,42.971287525488066,0.02157271961104861,0.0008629087844419445,1.3482949756905382e-05,0.2936022056629327,64
2752,42,2739,399.41564180453685,6.240869403195888,0.7799145299145299,0.7799145299145299,1404,1095,307,0,56.65625,3626.0,3.311415525114155,5.0,1095,0.031243055646539047,1999.555561378499,1959.0102574301382,40.54530394836177,0.02159558312535571,0.0008638233250142284,1.3497239453347319e-05,0.29167903916607646,64
2816,43,2803,397.87035213829597,6.2167242521608745,0.7835497835497836,0.7835497835497836,1386,1086,299,0,53.78125,3442.0,3.169429097605893,5.0,1086,0.03129864005982809,2003.1129638289979,1964.1383172642584,38.97464656473954,0.021129801806242254,0.0008451920722496901,1.3206126128901408e-05,0.2897442968227296,64
2880,44,2867,402.5326758485824,6.2895730601341,0.7843137254901961,0.7843137254901961,1428,1120,331,0,56.796875,3635.0,3.2455357142857144,5.0,1120,0.03489083761918277,2233.013607627697,2191.1558839640143,41.85772366368283,0.025056977443582165,0.0010022790977432866,1.5660610902238853e-05,0.28833064308490836,64
2944,45,2931,379.76033700333073,5.933755265677043,0.7643219724437998,0.7643219724437998,1379,1054,320,0,53.484375,3423.0,3.247628083491461,5.0,1054,0.03056802054442959,1956.3533148434938,1916.5900763064571,39.76323853703599,0.020828798232092962,0.0008331519292837185,1.3017998895058102e-05,0.28648907066597473,64
