train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_avg_delay_s,train_p95_delay_s,train_delay_samples,train_total_energy_j,train_energy_comp_j,train_energy_trans_j,train_avg_energy_j_per_slot,train_cum_hl_mean_satellite,train_cum_hl_system,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
10816,168,10809,-645.2587666211379,-10.082168228455279,0.6601607347876005,871,575,298,0,4.9165217391304346,7.0,575,7013.473393354723,6973.863630016028,39.60976333869149,109.58552177116755,0.007468867500809577,0.1867216875202394,0.00011670105470014964,0.4723802776857199,64
10880,169,10873,-752.8064627951996,-11.762600981174995,0.6481294236602629,989,641,344,0,4.965678627145086,7.0,641,7687.785416943439,7643.940678028471,43.84473891496855,120.12164713974123,0.008656155916115509,0.21640389790288772,0.00013525243618930482,0.47254585015381345,64
10944,170,10937,-809.5309141195014,-12.64892053311721,0.6293103448275862,928,584,345,0,5.152397260273973,8.0,584,8569.709382331186,8528.048136498744,41.66124583244109,133.90170909892478,0.009075891483604418,0.22689728709011045,0.00014181080443131903,0.4729212434927098,64
11008,171,11001,-933.7399917359369,-14.589687370874014,0.5770877944325482,934,539,390,0,5.192949907235621,9.0,539,6966.728349626124,6922.804540464453,43.92380916167374,108.85513046290819,0.010201514965909568,0.2550378741477392,0.000159398671342337,0.472159500196407,64
11072,172,11065,-847.6699647640711,-13.24484319943861,0.6853813559322034,944,647,306,0,4.726429675425039,7.0,647,7800.762865835862,7759.87206444393,40.89080139193304,121.88691977868534,0.00966117485581684,0.24152937139542102,0.00015095585712213814,0.47081820724748596,64
11136,173,11129,-463.85195878756076,-7.247686856055637,0.6846071044133477,929,636,284,0,4.672955974842767,7.0,636,6073.582709539396,6036.100796343374,37.481913196023754,94.89972983655306,0.0058193522158584456,0.14548380539646114,9.092737837278821e-05,0.4700005977160334,64
11200,174,11193,-538.0260057687709,-8.406656340137046,0.6684434968017058,938,627,308,0,4.684210526315789,7.0,627,7362.229488650044,7322.149486061003,40.08000258903937,115.03483576015694,0.0065176757665443,0.1629418941636075,0.00010183868385225469,0.46990518238951623,64
11264,175,11257,-723.818377017527,-11.30966214089886,0.6730769230769231,936,630,311,0,4.666666666666667,7.0,630,7842.429288157078,7805.2067971928245,37.222490964258625,122.53795762745435,0.0083687396403722,0.209218491009305,0.00013076155688081562,0.47045326483661154,64
11328,176,11321,-758.7707554221217,-11.855793053470652,0.654786150712831,982,643,331,0,4.9673405909797825,7.0,643,7764.883132024008,7723.771610825996,41.111521198011246,121.32629893787512,0.008730830451977693,0.21827076129944234,0.00013641922581215146,0.47000221549219173,64
11392,177,11385,-807.8701857792247,-12.622971652800386,0.7087053571428571,896,635,283,0,4.962204724409449,7.0,635,7915.195466901764,7877.443803539728,37.751663362035536,123.67492917034006,0.009254165570422681,0.23135413926056703,0.0001445963370378544,0.46995589621313716,64
11456,178,11449,-574.9080574503092,-8.982938397661082,0.6536842105263158,950,621,323,0,4.797101449275362,7.0,621,6866.476756392819,6830.091176437205,36.385579955612705,107.2886993186378,0.006850179224170718,0.17125448060426796,0.00010703405037766747,0.4696210269787767,64
11520,179,11513,-581.9922262526129,-9.093628535197077,0.7003405221339387,881,617,262,0,4.755267423014587,7.0,617,6476.533074902252,6442.113146383225,34.41992851902738,101.19582929534769,0.006979514969545555,0.17448787423863887,0.0001090549213991493,0.467722889664449,64
11584,180,11577,-682.5817440511148,-10.665339750798669,0.7142857142857143,966,690,267,0,4.272463768115942,6.0,690,7429.93974351134,7396.119658762259,33.82008474908343,116.09280849236468,0.008150710641477675,0.20376776603694188,0.00012735485377308867,0.4661156222521411,64
11648,181,11641,-404.8321306752407,-6.325502041800636,0.7876712328767124,876,690,201,0,3.873913043478261,6.0,690,6060.997410163764,6036.2895376045535,24.707872559210852,94.7030845338088,0.005455714024870601,0.136392850621765,8.524553163860314e-05,0.46551142288630465,64
11712,182,11705,-501.5833185600617,-7.837239352500964,0.7861990950226244,884,695,182,0,3.8028776978417267,6.0,695,7311.91021628588,7287.551876050566,24.35834023531643,114.24859712946687,0.006457080034928456,0.1614270008732114,0.00010089187554575713,0.46475149382457875,64
11776,183,11769,-514.9983484633824,-8.04684919474035,0.75,928,696,237,0,4.126436781609195,6.0,696,7279.979672315413,7250.4005100154045,29.57916230001205,113.74968237992833,0.0065241252417602095,0.16310313104400523,0.00010193945690250327,0.46461130276299845,64
11840,184,11833,-378.79306724637456,-5.9186416757246025,0.6834451901565995,894,611,274,0,4.409165302782324,7.0,611,5906.9075513294965,5874.623816065633,32.28373526386263,92.29543048952338,0.0049231385991844855,0.12307846497961214,7.692404061225759e-05,0.4639018730595188,64
11904,185,11897,-547.217007235851,-8.550265738060173,0.7154285714285714,875,626,249,0,4.354632587859425,6.75,626,7262.623507197925,7230.532157291092,32.091349906834985,113.47849229996758,0.006672336249712671,0.16680840624281676,0.00010425525390176048,0.46336977771647236,64
11968,186,11961,-633.902479271886,-9.904726238623219,0.7114788004136504,967,688,282,0,4.473837209302325,7.0,688,7718.188582439596,7682.0028971839965,36.18568525559728,120.59669660061869,0.007645683498973866,0.19114208747434666,0.00011946380467146666,0.4638312793839151,64
12032,187,12025,-533.6631221138468,-8.338486283028857,0.6930803571428571,896,621,290,0,4.650563607085346,7.0,621,6373.265984102278,6339.644173351913,33.621810750363764,99.58228100159809,0.0064716213542644705,0.16179053385661177,0.00010111908366038235,0.4634813282934864,64
12096,188,12089,-763.08774976859,-11.923246090134219,0.6606741573033708,890,588,277,0,4.790816326530612,7.0,588,7396.007355469428,7361.351926190375,34.65542927905283,115.56261492920981,0.008701856986516227,0.2175464246629057,0.00013596651541431605,0.46305356753897375,64
12160,189,12153,-749.4133674715077,-11.709583866742308,0.6132177681473456,923,566,360,0,5.0159010600706715,8.0,566,6925.36379782149,6887.81566004051,37.54813778098046,108.20880934096078,0.00842703200841881,0.21067580021047025,0.0001316723751315439,0.4645621996820897,64
