train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_avg_delay_s,train_p95_delay_s,train_delay_samples,train_total_energy_j,train_energy_comp_j,train_energy_trans_j,train_avg_energy_j_per_slot,train_cum_hl_mean_satellite,train_cum_hl_system,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
5696,88,89,-278.09798619094823,-4.345281034233566,0.7955271565495208,939,747,190,0,3.497991967871486,6.0,747,5945.305124614038,5922.018149086233,23.286975527807,92.89539257209434,0.0043393181777468945,0.10848295444367236,6.780184652729523e-05,0.4126517788744758,64
5760,89,90,-247.770455148415,-3.8714133616939845,0.8235942668136714,907,747,171,0,3.464524765729585,6.0,747,5515.216738663367,5494.035121511501,21.18161715186635,86.17526154161511,0.004056449449903918,0.10141123624759796,6.338202265474872e-05,0.41458672921650475,64
5824,90,91,-275.40423225985484,-4.303191129060232,0.7805953693495039,907,708,180,0,3.459039548022599,6.0,708,5189.41398661948,5166.678786351684,22.735200267797474,81.08459354092938,0.004227117340361026,0.10567793350902564,6.604870844314103e-05,0.41582474040341033,64
5888,91,92,-260.84134529190555,-4.075646020186024,0.7610619469026548,904,688,198,0,3.6642441860465116,6.0,688,5036.401927184822,5010.864216124061,25.537711060758124,78.69378011226284,0.0040120919136487,0.1003022978412175,6.268893615076094e-05,0.4160518522192615,64
5952,92,93,-294.65549029281556,-4.603992035825243,0.8202866593164277,907,744,182,0,3.6330645161290325,6.0,744,6196.843344762992,6173.947801842632,22.895542920360946,96.82567726192175,0.0045055207181224,0.11263801795306,7.03987612206625e-05,0.41603928815512686,64
6016,93,94,-290.8075099127386,-4.543867342386541,0.830102622576967,877,728,162,0,3.3763736263736264,6.0,728,5500.452703638459,5478.761772862321,21.69093077614019,85.94457349435092,0.004452276519979183,0.11130691299947956,6.956682062467473e-05,0.4156970527713448,64
6080,94,95,-289.72389922566947,-4.5269359254010855,0.802771855010661,938,753,182,0,3.4316069057104914,6.0,753,6257.036833440909,6234.165711161096,22.871122279812166,97.7662005225142,0.00447468312819776,0.111867078204944,6.991692387809e-05,0.41462744488767933,64
6144,95,96,-344.4244120544355,-5.381631438350555,0.7823275862068966,928,726,194,0,3.3650137741046833,6.0,726,5796.930103313937,5775.470042802917,21.460060511020178,90.57703286428027,0.004945167489044189,0.12362918722610473,7.726824201631546e-05,0.4138435069143912,64
6208,96,97,-309.9162075924464,-4.842440743631975,0.793836344314559,941,747,189,0,3.5890227576974567,6.0,747,5738.223036298879,5713.554492032505,24.668544266375047,89.65973494216999,0.004654034884816846,0.11635087212042115,7.271929507526322e-05,0.41248588974014877,64
6272,97,98,-343.9532538294885,-5.374269591085758,0.8044943820224719,890,716,175,0,3.474860335195531,6.0,716,5757.812205309457,5734.401344678307,23.410860631147223,89.96581570796026,0.004938993471316068,0.12347483678290169,7.717177298931356e-05,0.41082032865130647,64
