train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
2752,42,43,376.364382876955,5.880693482452422,0.7492877492877493,0.7492877492877493,1404,1052,344,0,59.15625,3786.0,3.598859315589354,5.0,1052,0.028421744522142755,1818.9916494171364,1769.8674825339817,49.12416688315417,0.01780140870099171,0.0007120563480396683,1.1125880438119818e-05,0.29119346640118393,64
2816,43,44,365.1396133102215,5.705306457972211,0.7431457431457431,0.7431457431457431,1386,1030,355,0,59.09375,3782.0,3.6718446601941745,5.0,1030,0.030251520548539725,1936.0973151065423,1887.9767288853197,48.12058622122157,0.017159210240580102,0.0006863684096232041,1.0724506400362564e-05,0.28912091225488074,64
2880,44,45,366.9682889147748,5.733879514293356,0.7394957983193278,0.7394957983193278,1428,1056,396,0,62.25,3984.0,3.772727272727273,5.0,1056,0.030036139072204895,1922.3129006211132,1869.6512438139273,52.66165680718604,0.018581779801920845,0.0007432711920768338,1.1613612376200528e-05,0.28748310428155455,64
2944,45,46,342.5436157928374,5.352243996763084,0.7200870195794054,0.7200870195794054,1379,993,386,0,58.1875,3724.0,3.7502517623363545,5.0,993,0.02789049254238497,1784.991522712638,1734.9264565340097,50.06506617862735,0.01711651960648119,0.0006846607842592475,1.0697824754050742e-05,0.28548207747647814,64
3008,46,47,370.6961040492008,5.792126625768763,0.7427149964463398,0.7427149964463398,1407,1045,365,0,59.796875,3827.0,3.662200956937799,5.0,1045,0.02760242140078847,1766.554969650462,1716.6126360068713,49.942333643590445,0.015896497043571874,0.0006358598817428749,9.93531065223242e-06,0.28319807307152967,64
3072,47,48,347.1520026810159,5.424250041890874,0.7165354330708661,0.7165354330708661,1397,1001,382,0,59.359375,3799.0,3.7952047952047954,5.0,1001,0.02828237496029116,1810.0719974586343,1757.979166040338,52.092831418295354,0.016849997278028897,0.0006739998911211559,1.0531248298768061e-05,0.2806313009700308,64
3136,48,49,365.31733405367066,5.708083344588604,0.748191027496382,0.748191027496382,1382,1034,357,0,59.78125,3826.0,3.7001934235976788,5.0,1034,0.02850671842896675,1824.4299794538722,1774.2635748892294,50.16640456464251,0.018419835351782175,0.000736793414071287,1.151239709486386e-05,0.27789206820669543,64
3200,49,50,367.36217147541333,5.740033929303333,0.7296551724137931,0.7296551724137931,1450,1058,398,0,61.484375,3935.0,3.719281663516068,5.0,1058,0.031211700279291436,1997.5488178746518,1946.4062126225851,51.14260525206696,0.019209563721254812,0.0007683825488501925,1.2005977325784257e-05,0.2748781667347952,64
3264,50,51,358.94986081580515,5.6085915752469555,0.7426470588235294,0.7426470588235294,1360,1010,339,0,58.734375,3759.0,3.721782178217822,5.0,1010,0.027832386677527934,1781.2727473617877,1731.8377450103737,49.43500235141432,0.018012625207383767,0.0007205050082953507,1.1257890754614855e-05,0.27165064817106044,64
3328,51,52,397.12902115983775,6.205140955622465,0.7559808612440191,0.7559808612440191,1463,1106,352,0,60.765625,3889.0,3.5162748643761303,5.0,1106,0.03000976739574106,1920.625113327428,1871.4181215940635,49.20699173336433,0.01934150828079453,0.0007736603312317813,1.2088442675496582e-05,0.26824158106761403,64
