train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_avg_delay_s,train_p95_delay_s,train_delay_samples,train_total_energy_j,train_energy_comp_j,train_energy_trans_j,train_avg_energy_j_per_slot,train_cum_hl_mean_satellite,train_cum_hl_system,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
704,10,11,-210.4247660515772,-3.2878869695558937,0.776431718061674,908,705,189,0,3.652482269503546,6.0,705,5179.084202199144,5153.7388035948325,25.345398604312106,80.92319065936162,0.0035612818146872603,0.08903204536718151,5.564502835448844e-05,0.35700532301571863,64
768,11,12,-219.95190409486975,-3.43674850148234,0.8066666666666666,900,726,180,0,3.7327823691460056,6.0,726,5347.732069159781,5321.761593541893,25.97047561788989,83.55831358062157,0.0037197885791624913,0.09299471447906228,5.812169654941393e-05,0.36133458652750516,64
832,12,13,-202.60853513939634,-3.165758361553068,0.7691477885652643,927,713,218,0,3.635343618513324,6.0,713,5288.756195858564,5262.838931378497,25.917264480064176,82.63681556029006,0.0034671711199090608,0.08667927799772653,5.4174548748579075e-05,0.3651703068520801,64
896,13,14,-316.33563496988023,-4.942744296404379,0.8167701863354038,966,789,180,0,3.70595690747782,6.0,789,6621.53709900559,6592.994745326709,28.54235367888209,103.46151717196234,0.004832930114368222,0.12082325285920556,7.551453303700347e-05,0.3707567674109565,64
960,14,15,-261.8554325385825,-4.091491133415351,0.8100858369098712,932,755,186,0,3.5271523178807946,6.0,755,5205.717181354556,5182.153277129139,23.56390422541526,81.33933095866493,0.004197717108535641,0.10494292771339102,6.558932982086939e-05,0.3769415246562039,64
1024,15,16,-371.157850177403,-5.799341409021922,0.8126984126984127,945,768,159,0,3.4388020833333335,6.0,768,6417.151393105582,6394.895839357697,22.255553747886694,100.26799051727473,0.005355118476090503,0.13387796190226256,8.36737261889141e-05,0.3825686118088185,64
1088,16,17,-411.92447546589005,-6.436319929154532,0.8244897959183674,980,808,164,0,3.4368811881188117,6.0,808,6926.968361079035,6903.775889656485,23.192471422551833,108.23388064185993,0.00585057547940926,0.1462643869852315,9.141524186576969e-05,0.3879168742939221,64
1152,17,18,-437.83720131850515,-6.841206270601643,0.8089519650655022,916,741,188,0,3.4723346828609984,6.0,741,6294.84357022863,6270.553801464121,24.28976876450875,98.35693078482234,0.005922076041272753,0.1480519010318188,9.253243814488676e-05,0.39266803370262404,64
1216,18,19,-276.132114815909,-4.314564293998578,0.8013100436681223,916,734,192,0,3.7016348773841963,6.0,734,4932.864848396144,4906.396818210296,26.468030185849386,77.07601325618975,0.00428385932649751,0.10709648316243774,6.693530197652359e-05,0.3964093611538464,64
1280,19,20,-341.6990351380479,-5.339047424031999,0.7929515418502202,908,720,179,0,3.7180555555555554,6.0,720,5724.098496678989,5697.922671754547,26.175824924442885,89.4390390106092,0.004918884270639889,0.12297210676599722,7.685756672874827e-05,0.39980771111069646,64
