train_slot,env_slot,system_reward_sum,mean_agent_reward,arrived,done_tasks,slot_satisfied,completion_rate_episode,avg_dod,system_lifetime_loss,comp_energy_j,trans_energy_j,dynamic_energy_j
1609,648,135.93789620401827,5.437515848160731,18,19,19,0.7891975092702722,0.3932476911206497,0.002136699857431336,500.7159973718235,0.3266060765860982,501.0426034484096
1610,649,102.34892411286215,4.093956964514486,31,16,16,0.7886065344875733,0.3934065977198666,0.003613383401661825,485.6178629047569,0.4469471764928995,486.06481008124985
1611,650,91.8169934771688,3.672679739086752,16,21,21,0.7891910739191074,0.39352435427336174,0.004940656267953108,356.9542011188575,0.45188277535211724,357.4060838942096
1612,651,131.15219099543899,5.246087639817559,25,18,18,0.7890706578489384,0.3935174910225262,0.0020770777050204085,615.1219781882339,0.5849402862695218,615.7069184745035
1613,652,98.60494567077251,3.9441978268309,23,14,14,0.7887823185988324,0.3935463162705529,0.00224398800328654,597.142606835109,0.49030765069409776,597.6329144858031
1614,653,30.032019626564892,1.2012807850625957,23,9,9,0.7881479425438901,0.3935422436534821,0.001932709244402023,358.76431389172706,0.510290733434903,359.27460462516194
1615,654,115.98112535704371,4.639245014281748,20,17,17,0.7882336636407733,0.3935665814874969,0.0025239296534287207,650.8341747476495,0.46802913873497415,651.3022038863845
1616,655,171.5860816100691,6.863443264402764,22,24,24,0.7886943887082266,0.39364473233187103,0.0035998211875327042,566.5446888329595,0.45345389684769616,566.9981427298072
1617,656,141.90201202518946,5.6760804810075784,18,17,17,0.7888881210697256,0.3936105009430516,0.0011993312940764532,523.2396505670805,0.5157490459597547,523.7553996130403
1618,657,141.2584513206866,5.650338052827464,20,23,23,0.789386515768408,0.39379595594669653,0.005318337339799815,456.71931497446474,0.3931581800369252,457.1124731545017
1619,658,85.36588581551246,3.414635432620498,19,17,17,0.7895244658855961,0.39389658491297597,0.004303367035696745,414.5836447085543,0.42824245494056246,415.01188716349486
1620,659,45.08836694813954,1.8035346779255814,24,17,17,0.7893903949360122,0.39406649413817296,0.005568796921803364,583.4493050107619,0.4366659472736995,583.8859709580356
1621,660,107.22920040071035,4.289168016028414,21,21,21,0.7896942631398145,0.394289821680888,0.005632442549394262,381.33656444582977,0.4352737534645557,381.77183819929434
1622,661,123.70213117793055,4.9480852471172225,25,15,15,0.7893689986282579,0.3942553077767844,0.0010505681022952515,505.8491045987291,0.49122969497992575,506.3403342937091
1623,662,135.13282781825157,5.405313112730063,24,15,15,0.7890988770199945,0.39420900030471595,0.00096557187020916,516.1891888272921,0.5009579134621334,516.6901467407542
1624,663,106.10504047995926,4.24420161919837,17,19,19,0.7894808836604883,0.3943140834380789,0.004624529598229266,425.7394907751774,0.5723139197369596,426.3118046949144
1625,664,47.283713605153075,1.891348544206123,25,18,18,0.7893622832172607,0.3945263641974042,0.0065183665657091005,505.84369345626067,0.5378953728566378,506.3815888291173
1626,665,105.11591099109378,4.2046364396437514,26,14,14,0.7889176663031625,0.3944982536556858,0.001629477438255163,655.7525010153357,0.548019848071132,656.3005208634069
1627,666,76.6781093763485,3.06712437505394,28,23,23,0.7889795918367347,0.39477213841012415,0.008001627981463763,499.9259235451964,0.6443311463166744,500.57025469151307
1628,667,137.20696630457087,5.488278652182835,19,27,27,0.7897955024118486,0.3950879234612596,0.006710386126851405,492.9215986114569,0.6639418765559414,493.58554048801284
1629,668,59.19532900269364,2.3678131601077457,30,15,15,0.789206047867652,0.39518168838233975,0.0032709304763316426,541.8093881714262,0.6596104308418631,542.4689986022681
1630,669,39.242189618992484,1.5696875847596994,19,15,15,0.78920639219935,0.39529751224587395,0.0035112677036167597,635.3799521475522,0.5893068228381144,635.9692589703903
1631,670,66.95255924226156,2.6781023696904622,27,18,18,0.7889827644474484,0.39542096634335566,0.005277643177465409,637.8247103949025,0.5413567866494953,638.366067181552
1632,671,109.55505300268044,4.382202120107218,10,20,20,0.7898007429922324,0.3954960895122766,0.0035148803192404207,265.6559443572138,0.43833873734008616,266.0942830945539
1633,672,150.25931228215794,6.010372491286318,23,15,15,0.7895872673320744,0.39545255779436034,0.00046454317346100363,710.7298381677372,0.4156664978225471,711.1455046655598
1634,673,78.6217998510085,3.14487199404034,28,16,16,0.7891760904684976,0.3956298525380484,0.0035878570316199175,432.891082894976,0.5800091032001229,433.4710919981761
1635,674,107.38275923396573,4.295310369358629,28,18,18,0.7889008331093792,0.3957764665012671,0.0037490729991703897,606.7734148959537,0.6269459879630732,607.4003608839167
1636,675,30.625932852770777,1.225037314110831,12,17,17,0.789406552094522,0.39597024499311595,0.006059176706186296,370.9267125188809,0.56187581632188,371.4885883352028
1637,676,80.77466715509001,3.2309866862036007,19,13,13,0.7892725444183708,0.3959640122765592,0.0013249475984193335,776.7437595944468,0.3727560771272647,777.1165156715741
1638,677,75.29836641190273,3.011934656476109,19,19,19,0.7895406455068971,0.3961321986073017,0.0054234724517484845,401.4349535486749,0.34745932666924967,401.78241287534416
1639,678,125.34441125593838,5.013776450237535,21,15,15,0.7894349715814108,0.3961206041193951,0.0014658315248579565,452.9850206301984,0.4157597747627882,453.40078040496115
1640,679,133.0390904841693,5.3215636193667715,23,22,22,0.7896915476031513,0.3963432469725527,0.004662634114235664,455.49359463571443,0.5304941885897227,456.02408882430416
1641,680,78.40444375725393,3.136177750290157,15,15,15,0.7899019542453145,0.39644894869448294,0.0028155446097848148,503.6436292328968,0.44585361846717503,504.089482851364
1642,681,56.25344843879023,2.2501379375516093,16,14,14,0.7899926710640283,0.3965337746780599,0.0036071911496308624,367.0621498547213,0.4125758227389549,367.4747256774603
1643,682,133.24991248593372,5.329996499437349,25,16,16,0.7897432486364241,0.3965205949086835,0.0013714372862213844,400.1871643070868,0.46750413968460164,400.6546684467714
1644,683,137.73667134290082,5.509466853716033,24,15,15,0.789480674724399,0.39650588634459166,0.001093969971864135,427.1561398900599,0.46286046257515634,427.61900035263506
1645,684,65.85395800635821,2.6341583202543286,27,12,12,0.7888631090487239,0.3965733299431103,0.002272318978730062,628.0592987105978,0.4680475508984792,628.5273462614963
1646,685,54.828395600841986,2.1931358240336793,13,17,17,0.7893098423632269,0.3967006634481561,0.0055519322677289335,564.1838240785414,0.2764430058824791,564.4602670844239
1647,686,61.8182423409033,2.4727296936361323,16,19,19,0.7897313748842133,0.3969787103002985,0.006600445014807392,304.764808647044,0.3215238256845861,305.0863324727286
1648,687,160.90258643078045,6.4361034572312175,16,19,19,0.7901520158625248,0.39700018585570485,0.0013847353065020854,243.28596258965695,0.4150043757723878,243.70096696542933
1649,688,186.67789813781138,7.467115925512456,19,19,19,0.7904152089246815,0.39695902693454804,0.0008320377180792037,315.6315089669638,0.48018104313169513,316.1116900100955
1650,689,172.26439307561765,6.890575723024706,18,20,20,0.7907958066855674,0.3969741953661984,0.002117625545939422,692.4087331532127,0.3319270098351018,692.7406601630478
1651,690,126.04120179959007,5.0416480719836025,23,15,15,0.7905859117840685,0.3969706728860888,0.001182974723655424,383.19603197587725,0.41179934277155955,383.60783131864883
1652,691,63.586244444121526,2.5434497777648613,17,12,12,0.7904912211481555,0.3969814357876764,0.002393302962035328,450.2151305744563,0.3772750988995952,450.59240567335587
1653,692,5.358036744124961,0.21432146976499844,17,13,13,0.7904624277456648,0.39713647201308994,0.00586108470227212,479.01618612216026,0.402094350181385,479.4182804723416
1654,693,125.65625984199413,5.026250393679765,17,16,16,0.7906305360540647,0.39712329958474263,0.0009924217024077009,468.9418831524622,0.39696142831574815,469.33884458077796
1655,694,84.44503846492177,3.3778015385968705,19,13,13,0.7904980340760157,0.3972029981037435,0.0021488870931830857,528.5397574495072,0.34773737751664935,528.8874948270238
1656,695,26.101190339935965,1.0440476135974386,26,13,13,0.7900039251602774,0.39724504118850085,0.003578619852338409,360.0426303889894,0.551067852388175,360.5936982413776
1657,696,55.55916609952925,2.22236664398117,18,13,13,0.7899242028227914,0.3972910447249085,0.0035633086443344897,607.5419449819751,0.4282725387484389,607.9702175207235
1658,697,83.51197242774762,3.340478897109905,23,20,20,0.7900437137078359,0.39749881507806556,0.006059221621456219,476.1727045565117,0.5398362368908197,476.7125407934025
1659,698,84.93561374598761,3.3974245498395046,20,13,13,0.7898612106600639,0.3975048928421932,0.0016369531389327089,566.7977763490595,0.4597240036860628,567.2575003527456
1660,699,129.4674332471972,5.178697329887887,18,16,16,0.7899772209567198,0.3975145911382592,0.0013121403352369541,471.6992340668961,0.44909517286845857,472.14832923976456
1661,700,125.11764342967524,5.00470573718701,27,17,17,0.7896959459459459,0.39758706854069714,0.002034619288930863,593.2801843612324,0.4582463767000963,593.7384307379325
1662,701,27.343854008367074,1.093754160334683,22,17,17,0.7896717270014273,0.39782039604970687,0.0069477052256968035,518.2854256954649,0.4195230634424826,518.7049487589074
1663,702,110.45699496506435,4.418279798602574,30,16,16,0.7891737891737892,0.39787603583608877,0.0019366908775500145,316.8201507280796,0.638647773301564,317.4587985013812
1664,703,85.91206573315824,3.4364826293263295,27,17,17,0.7888953525951781,0.3979416255478413,0.0032580634235328883,690.206911824736,0.5328910672096706,690.7398028919457
1665,704,105.86557097886322,4.234622839154529,22,21,21,0.7891305750984315,0.39812888879037905,0.0047417724946856215,369.7536355954574,0.5780431365822597,370.3316787320397
1666,705,148.25424256369035,5.930169702547614,25,17,17,0.7889547622116252,0.3981415808793911,0.0011451561231317455,715.7537521821679,0.6317186848012417,716.3854708669692
1667,706,95.38405304441861,3.815362121776744,19,16,16,0.7890197592842891,0.39823180692413507,0.002502772548513383,664.3316841595686,0.5080281294366131,664.8397122890052
1668,707,141.04824354642082,5.641929741856833,25,21,21,0.7891016578845906,0.3982915027444332,0.0019430017448523042,413.8314299198938,0.6419528715741839,414.473382791468
1669,708,51.227268651262996,2.0490907460505197,13,13,13,0.7892776886035313,0.39838860712296237,0.0038090225668166366,582.2562398899726,0.3737767018087654,582.6300165917813
1670,709,85.46028069242038,3.4184112276968155,19,18,18,0.789470309093241,0.3984974562574191,0.004867269544652002,401.14700415125867,0.5394190028634795,401.68642315412217
1671,710,165.17959009883782,6.607183603953513,22,20,20,0.7896388319672131,0.39855633742297053,0.0016669026183163088,532.9654999659333,0.49665470122693156,533.4621546671602
1672,711,37.56088644442783,1.5024354577771133,19,17,17,0.7897665494083786,0.3987539579817001,0.006958536929096763,399.56148226068774,0.6320568981801532,400.1935391588679
1673,712,119.43271688675463,4.777308675470185,16,16,16,0.7899814708325347,0.39879991527571007,0.0018108751174531952,492.0335827912559,0.5401648354341455,492.5737476266901
1674,713,142.51072393583505,5.7004289574334015,25,18,18,0.7898698647614187,0.3988905268002807,0.002000112941093974,595.0306812065702,0.6245147595992054,595.6551959661693
1675,714,85.28027721664174,3.4112110886656692,17,14,14,0.789906327662015,0.39888086337483736,0.0016717779514145708,591.1114482159512,0.36616797462048706,591.4776161905717
1676,715,82.0681370366001,3.2827254814640043,16,16,16,0.790120313196257,0.3990038902467942,0.003674830076452419,404.1870453114437,0.4254789143240416,404.61252422576774
1677,716,149.98504065195937,5.999401626078375,11,19,19,0.7907760814249364,0.3991072637488323,0.0016872121515617887,449.0226891805871,0.20489463506001712,449.22758381564717
1678,717,90.75970629247325,3.63038825169893,24,12,12,0.790332825203252,0.3991103729584474,0.0012912708467217031,397.44702526011395,0.3776450152934121,397.82467027540736
1679,718,123.56311001011446,4.9425244004045785,24,16,16,0.790144596651446,0.3991451885299582,0.0026004573675111158,487.96714994859394,0.44664598434730585,488.41379593294124
1680,719,66.04739607415381,2.6418958429661523,27,18,18,0.7899335232668566,0.3993362660323399,0.005590083531930342,331.46987022414237,0.6404576895817962,332.1103279137242
1681,720,115.15630042966275,4.60625201718651,23,16,16,0.7897964344417752,0.3994284220681876,0.0022208356811626627,683.2619885751552,0.6157038279772759,683.8776924031325
1682,721,51.601886378786006,2.0640754551514404,26,13,13,0.7893208785660187,0.3994693868669743,0.002507830025527473,831.1824060774759,0.5324964364632363,831.7149025139391
1683,722,109.22997169563199,4.369198867825279,27,20,20,0.7892382332556235,0.39957071633039,0.00252082688738567,319.1282904587454,0.7845276410753717,319.9128180998208
1684,723,46.69186162786534,1.8676744651146138,19,13,13,0.7891126494650724,0.3996678555010425,0.004031281777825889,719.9117179475013,0.5282840554358412,720.4400020029371
1685,724,58.82323398296243,2.3529293593184972,26,17,17,0.7888916813269665,0.3997671240147033,0.00411259123950291,577.1811267098278,0.584124934687981,577.7652516445158
1686,725,79.41518116291944,3.1766072465167774,18,18,18,0.7891301619179114,0.3998550016748654,0.004646862097714189,599.7281087328132,0.4925670950282912,600.2206758278415
1687,726,78.44858885584799,3.1379435542339196,21,17,17,0.7891570040739581,0.4000119070337735,0.004397399010226593,764.8409753614742,0.3284703905043633,765.1694457519785
1688,727,69.76422874316373,2.790569149726549,14,21,21,0.7897801991358256,0.40034088737567075,0.0073039730037771505,256.89867064692464,0.3571616698979688,257.2558323168226
1689,728,135.97273975038016,5.438909590015206,17,16,16,0.7899411985487301,0.40036626043759205,0.001241566588944304,451.60667986417536,0.4274316843977481,452.0341115485731
1690,729,122.80085363564626,4.91203414542585,37,19,19,0.7893028771141484,0.4004359169639215,0.003045360619418807,433.2878105974579,0.7176310688958205,434.0054416663537
1691,730,93.7472664138428,3.7498906565537116,18,14,14,0.7892899445171747,0.40054101592932684,0.0024892142913391477,591.3898137104032,0.5295005466530788,591.9193142570563
1692,731,4.833366421744245,0.19333465686976978,25,10,10,0.7886841777667123,0.4006554286953763,0.0027327511280043743,559.0796680388261,0.5202898037967416,559.5999578426228
1693,732,151.62463730760348,6.064985492304139,27,23,23,0.7887901572112098,0.4008451820639628,0.0037443920049094657,336.4675941337172,0.6968146081078744,337.1644087418251
1694,733,76.63156771455675,3.06526270858227,31,15,15,0.7882039196229224,0.4009529804890575,0.00413343323120824,800.0760259945786,0.6852498206026567,800.7612758151812
1695,734,152.7379366430435,6.10951746572174,28,24,24,0.7883234274393264,0.4011738540739202,0.004494650790426027,758.9322953150604,0.5318521254703951,759.4641474405308
1696,735,43.32212710548782,1.732885084219513,31,21,21,0.788110980658716,0.4015572999606164,0.007782004332914514,563.4283264123645,0.686662716559526,564.1149891289241
1697,736,41.777386748561106,1.6710954699424443,21,20,20,0.7883238706492224,0.40171756657039176,0.0063996450910142515,522.408746288224,0.7411452286090685,523.1498915168331
1698,737,108.4851729661415,4.33940691864566,26,15,15,0.7879852125693161,0.4016936827238785,0.001057645086381942,652.3028052471532,0.738013557019723,653.0408188041729
1699,738,145.94522359854057,5.8378089439416225,19,19,19,0.7882331220382793,0.4017092096145429,0.0016051046202717524,758.2867512503403,0.5328894376486746,758.819640687989
1700,739,50.95520378339542,2.038208151335817,17,16,16,0.7883929669248739,0.40186817374963296,0.00498203563704853,530.6193474310779,0.444889264593349,531.0642366956713
1701,740,110.24009856279345,4.409603942511738,18,19,19,0.7886882829771555,0.4020487841861074,0.002911524035340979,403.1872658699689,0.43335061265797503,403.6206164826269
1702,741,131.38033562709003,5.255213425083602,28,16,16,0.7883153506620892,0.4020371463532819,0.001190935804325049,579.333992482997,0.548661848098379,579.8826543310954
1703,742,111.71805661532527,4.46872226461301,19,23,23,0.7888065642030494,0.402273568708877,0.006042565413256794,370.4642589822995,0.5776104125950219,371.04186939489455
1704,743,77.06401187154599,3.0825604748618396,23,14,14,0.7885532591414944,0.40239172876214657,0.0023080347085401255,615.7114924635532,0.5849496631637814,616.296442126717
1705,744,129.41847885242188,5.176739154096875,26,19,19,0.7884615384615384,0.4024933020795229,0.0024432427885093203,486.20097968267703,0.6221673361782903,486.8231470188553
1706,745,36.68034545408116,1.4672138181632466,28,11,11,0.787786445636275,0.402554696764916,0.002439900152253519,659.9169506025818,0.6097454638912045,660.5266960664729
1707,746,135.60715523864948,5.424286209545979,22,20,20,0.7879488740109556,0.4027086321958304,0.002685114062265543,678.3990958539639,0.4867697376094701,678.8858655915734
1708,747,153.54259840817718,6.1417039363270876,15,26,26,0.7888111888111888,0.40301857092612564,0.005356439460028892,387.69870836227733,0.4416888604363618,388.1403972227137
1709,748,85.25392193020369,3.4101568772081476,24,16,16,0.788633189629,0.4030146465849917,0.002019360588356227,511.94399882104966,0.4422031726079912,512.3862019936577
1710,749,97.79840984550718,3.9119363938202873,18,13,13,0.7885606841754109,0.4029840333695697,0.0012471035889914535,439.1662725198357,0.4697366305719074,439.6360091504076
1711,750,146.27457478560177,5.850982991424071,29,16,16,0.7881448292564786,0.4029436569207656,0.0006590471796765813,568.8538950144757,0.5369956410573729,569.3908906555331
1712,751,41.66813382109925,1.6667253528439698,19,18,18,0.7883277895373451,0.4030880823839619,0.0060065376388205435,580.1420590537291,0.5456902011788198,580.6877492549079
1713,752,65.51221764633334,2.6204887058533335,13,17,17,0.7887357988880832,0.4032420460362397,0.0050580495430196885,424.47965268962776,0.4429186597451609,424.9225713493729
1714,753,95.88629463361467,3.8354517853445866,21,17,17,0.7887621461765948,0.4033779003847334,0.0035378359671985275,425.90470631330606,0.4841484477287568,426.38885476103485
1715,754,80.28006866235175,3.2112027464940702,15,13,13,0.7888326097443319,0.40347369855589216,0.0025902140596477923,367.37621564856954,0.446137410559987,367.8223530591295
1716,755,102.54965014874452,4.10198600594978,17,17,17,0.7890488524787663,0.4035112886306234,0.0034519460945800847,402.2006933638836,0.44858903841009484,402.6492824022937
1717,756,93.6056915377755,3.74422766151102,19,12,12,0.7888688327316487,0.40351489623822295,0.0016486565940244129,517.2883247436744,0.3576055770698048,517.6459303207441
1718,757,87.56089215583539,3.5024356862334156,21,14,14,0.788714620515594,0.4036082329557054,0.0020566992693125297,334.8437217014727,0.43741031667489283,335.2811320181476
1719,758,143.71254192900435,5.748501677160174,19,22,22,0.7891356542617047,0.4037221467242801,0.004397415097253578,649.4271389895424,0.32779507266485763,649.7549340622073
1720,759,81.91093894900952,3.2764375579603806,19,13,13,0.7890161280652317,0.4037182476988792,0.0012914207603442137,431.24197033727114,0.3955275545176191,431.63749789178877
1721,760,7.628940971042972,0.30515763884171887,25,11,11,0.7884937739463601,0.40379678304762334,0.0046429829742662306,476.5888317214849,0.4302441767665684,477.01907589825146
1722,761,153.78015764725657,6.151206305890263,24,22,22,0.7886776661884266,0.4040606428686123,0.0038835686341521926,523.6419711910879,0.49129088478319355,524.1332620758711
1723,762,82.28058915101435,3.291223566040574,20,15,15,0.7886314783854789,0.4041257774321045,0.0033749404807655575,366.6197223123387,0.52202839613799,367.1417507084767
1724,763,108.43337152060549,4.337334860824219,16,19,19,0.7890121689334287,0.4042107925333232,0.0037618447623635003,501.82059818573174,0.47347760107849957,502.29407578681025
1725,764,74.75237556806881,2.9900950227227527,18,13,13,0.7889405315218687,0.404297698910033,0.0023863763769499924,290.70603938325723,0.5477049192331451,291.25374430249036
1726,765,145.0140582814272,5.800562331257088,27,17,17,0.7886846332321971,0.40425965957454624,0.0008150818329318969,690.4741866399988,0.6009310387458487,691.0751176787447
1727,766,63.26006519039328,2.530402607615731,23,15,15,0.7884980988593155,0.4044126900579297,0.004037898962618357,542.0306802225117,0.5490728558342699,542.579753078346
1728,767,116.81742501912164,4.672697000764866,22,17,17,0.7884775127566156,0.40449658715234266,0.002953023182605634,546.4282139370162,0.5053375410002225,546.9335514780164
1729,768,164.65650412779888,6.5862601651119554,26,23,23,0.7886255924170616,0.4045588031204722,0.003109437704358866,522.2989684014913,0.4999807927646118,522.7989491942559
1730,769,121.87109566745251,4.8748438266981005,16,21,21,0.7891216856060606,0.4047948702015536,0.004941672540014262,547.2706553896379,0.5014995212867979,547.7721549109247
1731,770,88.30629108794906,3.5322516435179625,29,17,17,0.7887740029542097,0.4049288516904248,0.003915439286424033,645.9372872151068,0.4388710312177354,646.3761582463246
1732,771,67.08222335609152,2.6832889342436608,21,16,16,0.7887407057712734,0.4050657434930641,0.0041742467597341475,532.8010626569928,0.42625928041491856,533.2273219374077
1733,772,86.73468100834873,3.4693872403339494,15,19,19,0.7891633748010141,0.40522223412208525,0.004606941976984307,234.42550630238935,0.4868224926446769,234.91232879503403
1734,773,129.01673120038214,5.160669248015285,26,18,18,0.7890151292164597,0.40526426629670004,0.0026557035686127803,631.8171132191255,0.5048876213365414,632.3220008404621
1735,774,99.93770536659977,3.997508214663991,21,16,16,0.7889816556914393,0.40537533745375176,0.0025227194380911706,657.9985700330043,0.37987684567505375,658.3784468786794
1736,775,41.440792603369324,1.657631704134773,23,14,14,0.7887381833127826,0.40556712111104404,0.0038527204382392266,475.9701335895136,0.3742408410989706,476.34437443061256
1737,776,118.22488232296294,4.728995292918517,23,21,21,0.788905828544623,0.40568636770364025,0.004120537064150321,531.0555950708981,0.48452839749372306,531.5401234683918
1738,777,111.86543653496716,4.474617461398687,25,15,15,0.7886293108495813,0.4057384236056691,0.0016434090037566718,336.9192281088027,0.6276837954909088,337.5469119042936
1739,778,133.09171938485875,5.32366877539435,24,17,17,0.7885166345085658,0.4058869694787158,0.0021575657756796934,570.5383987708311,0.6157136885509777,571.1541124593821
1740,779,121.71509778092675,4.86860391123707,30,18,18,0.788186540594175,0.40589799901004175,0.0020240757103622215,683.6589227507842,0.5292663074782766,684.1881890582624
1741,780,139.39551739153524,5.57582069566141,25,22,22,0.7883203170532697,0.4062392880939648,0.0038448130892814497,506.2770898492225,0.6293888104442199,506.9064786596667
1742,781,101.6015611541886,4.064062446167544,19,17,17,0.7884380275950399,0.40621766320520336,0.0017358854268051083,634.5131632677407,0.4349411924967419,634.9481044602373
1743,782,96.28342528007227,3.8513370112028906,22,21,21,0.7886505029362172,0.40633361955031005,0.006191987326504908,483.6399329658926,0.48912486664403443,484.12905783253666
1744,783,105.82536438775979,4.233014575510392,21,18,18,0.7887340301974448,0.40645978528281357,0.003340097234484511,430.3439363077954,0.4421836049712182,430.7861199127666
1745,784,179.95519521728477,7.19820780869139,30,24,24,0.7887536231884058,0.4065991115977478,0.0031809130571280155,423.0914844395115,0.6580437189422496,423.7495281584537
1746,785,166.4385372416898,6.657541489667592,26,22,22,0.7888400092614031,0.4066532512014641,0.0027530909009762018,649.4652361402518,0.7009302506576829,650.1661663909096
1747,786,126.64857806815597,5.065943122726239,17,17,17,0.789047591511016,0.40667330104619315,0.002250534694124464,478.02629270293596,0.6275139671173923,478.65380667005337
1748,787,98.83301282474837,3.9533205129899347,19,13,13,0.7889325323475046,0.4066256254710613,0.0009015595603922396,775.0985272994345,0.4163094064531034,775.5148367058877
1749,788,50.48919929151998,2.0195679716607993,21,15,15,0.7888420931171753,0.4067081187036395,0.003943069355282831,517.8453437046991,0.41421992936726715,518.2595636340664
1750,789,140.49967651440434,5.6199870605761735,24,19,19,0.7888459987324998,0.40680513391894735,0.0021410422044368105,448.3523640627255,0.4593205057803867,448.8116845685059
1751,790,87.479672056336,3.49918688225344,23,16,16,0.788722669735328,0.40694105297919675,0.0028584737212668447,580.044307025101,0.5180622549198599,580.5623692800209
1752,791,45.541131639658964,1.8216452655863586,24,15,15,0.7884968972649965,0.40706494359319356,0.004953425062217076,411.34785346599693,0.510442611295046,411.858296077292
1753,792,135.83013714212956,5.433205485685182,22,17,17,0.7884769884081257,0.40713699091098854,0.001790885554980739,386.040465116439,0.606593907364493,386.6470590238035
1754,793,89.21141710514618,3.5684566842058474,20,17,17,0.7885475180557148,0.4072051535862057,0.0038625749428536425,522.7328981123239,0.6290999275439274,523.3619980398679
1755,794,106.87280261694342,4.274912104677736,23,18,18,0.7885396988951857,0.40729744489291453,0.0035323687406152255,686.0213609652044,0.49827274753411777,686.5196337127385
1756,795,117.40322560853544,4.696129024341418,26,20,20,0.7885110031437553,0.40748052237908056,0.0036141527185071924,441.1717051193408,0.5768151765416075,441.74852029588243
1757,796,206.2252630751949,8.249010523007795,28,22,22,0.7885065342692461,0.4075667748050115,0.0016940205051970067,608.385894174272,0.6003661379310725,608.9862603122031
1758,797,49.94114529896078,1.997645811958431,22,20,20,0.788657737247079,0.40770011074776064,0.006199835720854867,584.5069465948479,0.5517957500972205,585.0587423449451
1759,798,73.79183579844808,2.951673431937923,12,16,16,0.7890300165176283,0.4078220848821807,0.004073390982712562,440.8265035098264,0.4200457983978101,441.24654930822425
1760,799,220.1374516184864,8.805498064739457,25,27,27,0.7894437492890456,0.4079149961629795,0.002555310416208386,513.4398650638477,0.42551050721845785,513.8653755710661
1761,800,105.14035417964718,4.205614167185887,26,14,14,0.7890731485688324,0.4079362888486983,0.0016064722684890973,538.6530854252712,0.5051940369517177,539.1582794622229
1762,801,64.3792252619147,2.575169010476588,21,16,16,0.789040785070055,0.40810396067334037,0.004037935389689466,477.11252812716214,0.5442044206422977,477.65673254780444
1763,802,144.28048897291984,5.771219558916794,16,21,21,0.7895154434684046,0.40826662477438747,0.0027722074136384395,535.6814893617372,0.3397444975162621,536.0212338592535
1764,803,81.81463142809868,3.2725852571239473,26,21,21,0.7895421877652651,0.4085438968460189,0.006662295960070934,648.9236130547245,0.33102295432185125,649.2546360090463
1765,804,10.708387658048542,0.4283355063219417,14,14,14,0.7897087927622278,0.4087450397672336,0.005147976511139206,346.7304430991694,0.3352677417055846,347.065710840875
1766,805,143.28807390785158,5.7315229563140635,24,17,17,0.7895985092325936,0.4087417377985435,0.00116745975336771,490.2056966183549,0.5099230583471772,490.7156196767021
1767,806,23.549107931048876,0.9419643172419551,36,7,7,0.7883910960834037,0.40884291647730975,0.0019026645751473413,563.2197042690952,0.6192978355436114,563.8390021046389
1768,807,92.33721982333513,3.6934887929334055,22,21,21,0.7885968368323296,0.40915771373591425,0.006341030484993728,659.2665356625087,0.49368280984166957,659.7602184723503
1769,808,95.95030407412887,3.8380121629651547,19,20,20,0.7888788935117508,0.4093614934740922,0.004931866361397644,489.01643440441524,0.44055597780654565,489.45699038222176
1770,809,127.37461673311941,5.094984669324776,22,20,20,0.7890274034141959,0.40956689220432596,0.0031170724216520976,399.8755987514263,0.44408990246875135,400.31968865389507
1771,810,40.27540485617622,1.611016194247049,19,18,18,0.7891961631233522,0.4097218345888566,0.007572212423109796,490.22107828396315,0.40574051775458525,490.6268188017177
1772,811,117.31327345313137,4.692530938125255,28,17,17,0.7889106692803136,0.40974587076360847,0.001457314305522367,398.31405033529836,0.5868596533160426,398.9009099886144
1773,812,112.32807193380138,4.4931228773520555,21,21,21,0.7891586484672186,0.40985446189480773,0.0051421558012615266,664.2578205752546,0.5418619904796512,664.7996825657343
1774,813,75.32564372131156,3.0130257488524625,17,12,12,0.7890795283071592,0.4098054959794283,0.000802071067773002,512.4251671688861,0.5031764431971559,512.9283436120833
1775,814,95.61978004856319,3.8247912019425274,29,13,13,0.7885280660640553,0.4097592856292134,0.0008374620718930902,546.7489897026621,0.5002012608152901,547.2491909634774
1776,815,118.94147208484748,4.757658883393899,21,21,21,0.7887755670735106,0.4098559353710494,0.004261964546273223,768.5529265938623,0.3414975619279864,768.8944241557903
1777,816,55.52840850485454,2.2211363401941817,21,23,23,0.7891338232019595,0.4100287920768755,0.006848659183219786,407.03535290619783,0.38361925487544163,407.41897216107327
1778,817,81.53527038021583,3.261410815208633,24,15,15,0.7889148321102958,0.41010859650858733,0.00241498401407268,189.9099912133898,0.6291788849142226,190.539170098304
1779,818,36.568627147581715,1.4627450859032687,19,7,7,0.7884711501082913,0.4100703409355866,0.0006875312331763693,691.2539848003065,0.3533153344340076,691.6073001347405
1780,819,4.4766123240271884,0.17906449296108753,22,18,18,0.7885074047368129,0.41023945812983087,0.0074056632294509095,394.7090519551731,0.5043171489658927,395.21336910413896
1781,820,100.0810453083959,4.003241812335836,18,13,13,0.788441292181526,0.41026154672820403,0.0011212014493909423,491.4462703038574,0.4756102483167749,491.9218805521742
1782,821,116.53379566715597,4.661351826686239,30,20,20,0.788239198982132,0.41053506615497254,0.00464904112242236,527.3787399247556,0.5926907716996962,527.9714306964553
