train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_avg_delay_s,train_p95_delay_s,train_delay_samples,train_total_energy_j,train_energy_comp_j,train_energy_trans_j,train_avg_energy_j_per_slot,train_cum_hl_mean_satellite,train_cum_hl_system,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
1216,18,19,-215.44499122885782,-3.3663279879509034,0.7554585152838428,916,692,229,0,3.979768786127168,6.0,692,4330.820095944128,4302.027550922462,28.792545021668786,67.669063999127,0.0035319693651581587,0.08829923412895396,5.518702133059623e-05,0.3990097956919988,64
1280,19,20,-392.6797686804854,-6.135621385632584,0.7665198237885462,908,696,206,0,4.064655172413793,6.0,696,5385.6124620450655,5355.231609345142,30.380852699921412,84.15019471945415,0.005339504580854135,0.13348761452135338,8.342975907584586e-05,0.40251439161587144,64
1344,20,21,-377.81136044544155,-5.903302506960024,0.7725321888412017,932,720,213,0,3.9625,6.0,720,5075.465988031065,5047.184907798307,28.281080232755674,79.30415606298538,0.0052403954764503845,0.13100988691125962,8.188117931953726e-05,0.40666377897223055,64
1408,21,22,-409.014903316234,-6.390857864316156,0.7764102564102564,975,757,218,0,3.9048877146631438,6.0,757,6051.984721848526,6022.539905195721,29.444816652803077,94.56226127888321,0.005633846648992343,0.14084616622480858,8.802885389050536e-05,0.4105862964505166,64
1472,22,23,-483.4451686334935,-7.553830759898336,0.7399347116430903,919,680,233,0,3.913235294117647,6.0,680,5773.914726156046,5745.165890438747,28.748835717297204,90.21741759618821,0.006172619890680644,0.1543154972670161,9.644718579188506e-05,0.4136736944145582,64
1536,23,24,-394.265401844287,-6.160396903816984,0.7669172932330827,931,714,208,0,4.046218487394958,6.0,714,4946.888767205744,4918.275221730998,28.613545474745756,77.29513698758976,0.005393669640123673,0.13484174100309182,8.427608812693239e-05,0.4169715270695462,64
1600,24,25,-260.2413823254932,-4.066271598835831,0.7959401709401709,936,745,210,0,3.7610738255033556,6.0,745,4693.761212946067,4667.998854885782,25.762358060287085,73.34001895228229,0.004127590426607036,0.10318976066517589,6.449360041573493e-05,0.4194627344733681,64
1664,25,26,-381.75925121230796,-5.964988300192312,0.7854821235102926,923,725,186,0,3.860689655172414,6.0,725,5436.14504904595,5408.671735566995,27.473313478956598,84.93976639134297,0.005322461320998452,0.13306153302496132,8.316345814060082e-05,0.4224143188414088,64
1728,26,27,-323.72979848364827,-5.058278101307004,0.7602094240837697,955,726,222,0,3.756198347107438,6.0,726,5006.310359900223,4978.613642486599,27.696717413625834,78.22359937344099,0.004703940142822001,0.11759850357055002,7.349906473159376e-05,0.4255931714057236,64
1792,27,28,-329.80647494877167,-5.153226171074557,0.8207650273224044,915,751,173,0,3.7350199733688414,6.0,751,5333.47847123887,5307.782497512319,25.69597372654896,83.33560111310734,0.004882133772083792,0.1220533443020948,7.628334018880925e-05,0.42786645565943515,64
1856,28,29,-321.6983045375776,-5.02653600839965,0.7929936305732485,942,747,199,0,3.8125836680053546,6.0,747,4941.877220856639,4914.17497967572,27.702241180919536,77.21683157588498,0.0047606698845582595,0.11901674711395649,7.43854669462228e-05,0.4303054666269751,64
1920,29,30,-373.3362788468307,-5.833379356981729,0.7661909989023051,911,698,217,0,3.865329512893983,6.0,698,5065.728660449875,5038.470063138971,27.25859731090282,79.1520103195293,0.005137492484579749,0.12843731211449372,8.027332007155858e-05,0.43200502027241494,64
1984,30,31,-311.80294404911126,-4.8719210007673635,0.7608938547486034,895,681,201,0,3.7723935389133625,6.0,681,4701.6134213890655,4676.222187395585,25.391233993482814,73.46270970920415,0.004500834665130727,0.11252086662826817,7.032554164266761e-05,0.4347340481901245,64
2048,31,32,-405.54280456846453,-6.336606321382258,0.7747844827586207,928,719,219,0,3.7426981919332407,6.0,719,5327.183711221442,5300.267444996924,26.916266224516352,83.23724548783503,0.0055067274804250135,0.13766818701062533,8.604261688164084e-05,0.436852213397266,64
2112,32,33,-470.6512778894388,-7.353926217022481,0.7927350427350427,936,742,196,0,3.746630727762803,6.0,742,5635.4432630692445,5608.723006174867,26.720256894377428,88.05380098545695,0.006238781446369074,0.15596953615922685,9.748096009951678e-05,0.4387690784981445,64
2176,33,34,-328.1809055908916,-5.127826649857681,0.7408637873754153,903,669,226,0,3.584454409566517,6.0,669,5055.3068009790195,5029.845932479591,25.46086849942838,78.98916876529718,0.00460425887378752,0.11510647184468799,7.194154490293e-05,0.4398927108046631,64
2240,34,35,-361.66854568690474,-5.6510710263578865,0.7708108108108108,925,713,202,0,3.70687237026648,6.0,713,5510.657079174015,5485.049458527927,25.60762064608977,86.10401686209399,0.005074352027054427,0.12685880067636068,7.928675042272542e-05,0.4411266865320883,64
2304,35,36,-535.6670237659362,-8.369797246342753,0.8128342245989305,935,760,192,0,3.8526315789473684,6.0,760,6227.867105877095,6200.356063107596,27.51104276949633,97.31042352932961,0.0069376127575183225,0.17344031893795805,0.00010840019933622379,0.4417707677276026,64
2368,36,37,-413.111705607342,-6.454870400114719,0.7804632426988922,993,775,212,0,3.696774193548387,6.0,775,5911.579441091652,5884.299199570578,27.28024152107472,92.36842876705707,0.0057248562624174805,0.143121406560437,8.945087910027313e-05,0.44320649280425817,64
2432,37,38,-399.7847825519106,-6.246637227373603,0.8030634573304157,914,734,194,0,3.803814713896458,6.0,734,5599.57672949684,5572.820405404665,26.756324092174207,87.49338639838813,0.005516409536293468,0.13791023840733668,8.619389900458544e-05,0.4449671161484064,64
2496,38,39,-260.734928125528,-4.073983251961375,0.7692307692307693,871,670,196,0,3.7880597014925375,6.0,670,4456.1992111203845,4429.878643891216,26.320567229168702,69.62811267375601,0.003969698278515181,0.09924245696287953,6.20265356017997e-05,0.44543440695840264,64
2560,39,40,-333.9472349606445,-5.21792554626007,0.7649527806925498,953,729,207,0,3.803840877914952,6.0,729,5437.995057183418,5409.145679200427,28.849377982991232,84.9686727684909,0.004829720608092236,0.1207430152023059,7.546438450144119e-05,0.4458824705839785,64
2624,40,41,-389.1734749290731,-6.080835545766767,0.774468085106383,940,728,213,0,3.912087912087912,6.0,728,5554.288942702885,5524.092348762932,30.196593939955296,86.78576472973258,0.0053709302659934,0.134273256649835,8.392078540614688e-05,0.44602063002871006,64
2688,41,42,-255.46378129532002,-3.9916215827393753,0.7801339285714286,896,699,202,0,3.7696709585121604,6.0,699,4295.54594713269,4268.6632216947,26.8827254379889,67.11790542394829,0.003981171042265994,0.09952927605664985,6.220579753540616e-05,0.44531520412305403,64
2752,42,43,-408.861626731682,-6.388462917682531,0.7914847161572053,916,725,197,0,3.7917241379310345,6.0,725,5339.833703773087,5312.538275779289,27.295427993797308,83.43490162145449,0.00558212778766462,0.1395531946916155,8.722074668225969e-05,0.44414195007793666,64
2816,43,44,-345.38311088260195,-5.3966111075406555,0.7927631578947368,912,723,189,0,3.7911479944674964,6.0,723,4685.650583307612,4658.844083533105,26.806499774505266,73.21329036418143,0.004950471828855117,0.12376179572137792,7.73511223258612e-05,0.44295793216938506,64
2880,44,45,-424.68917579658125,-6.635768371821582,0.804902962206333,979,788,199,0,3.6560913705583755,6.0,788,5570.409621292287,5543.695844766183,26.713776526105292,87.03765033269198,0.005885538142703176,0.1471384535675794,9.196153347973712e-05,0.44177421798970173,64
2944,45,46,-430.76037215768525,-6.730630814963832,0.76931330472103,932,717,208,0,3.917712691771269,6.0,717,5961.670630395866,5931.610176311699,30.060454084169795,93.15110359993541,0.005765490176505662,0.14413725441264155,9.008578400790097e-05,0.44097189439681606,64
3008,46,47,-388.8256049949738,-6.075400078046465,0.787117903930131,916,721,194,0,3.693481276005548,6.0,721,5107.844125721871,5081.05772892106,26.786396800813556,79.81006446440423,0.005375226970674024,0.1343806742668506,8.398792141678163e-05,0.4405227141402429,64
3072,47,48,-452.61236470790016,-7.07206819856094,0.7761194029850746,938,728,203,0,3.802197802197802,6.0,728,5580.809668411054,5552.814783598179,27.994884812875455,87.20015106892272,0.006016501450428578,0.15041253626071444,9.400783516294653e-05,0.4403052510796239,64
3136,48,49,-347.1904186237424,-5.424850290995975,0.7899159663865546,952,752,200,0,3.7898936170212765,6.0,752,5164.049240319633,5135.6087258234675,28.440514496167353,80.68826937999427,0.0050241653130224575,0.12560413282556143,7.85025830159759e-05,0.4401010188811382,64
3200,49,50,-356.09146895296476,-5.563929202390074,0.8015607580824972,897,719,198,0,3.732962447844228,6.0,719,5408.385900158598,5383.123415911242,25.26248424735483,84.50602968997809,0.005037515624021602,0.12593789060054006,7.871118162533753e-05,0.43967109380184444,64
3264,50,51,-394.5793791520536,-6.165302799250838,0.725635593220339,944,685,219,0,3.762043795620438,6.0,685,5233.114161775688,5204.966136181368,28.148025594324192,81.76740877774513,0.005313727284871836,0.1328431821217959,8.302698882612244e-05,0.4386531478273264,64
3328,51,52,-454.115597529851,-7.095556211403922,0.7510822510822511,924,694,241,0,3.889048991354467,6.0,694,5133.6403934784075,5103.7913613848605,29.849032093547038,80.21313114810012,0.005904741089183074,0.14761852722957686,9.226157951848553e-05,0.43722582460692067,64
3392,52,53,-436.686421906248,-6.823225342285125,0.7757510729613734,932,723,221,0,4.020746887966805,6.0,723,5328.132315984437,5298.469786243389,29.66252974104707,83.25206743725683,0.005825915380139624,0.1456478845034906,9.102992781468162e-05,0.4350616534592516,64
3456,53,54,-481.3555358801166,-7.5211802481268215,0.7831449126413155,973,762,205,0,3.8766404199475066,6.0,762,5792.116018782459,5762.619022567812,29.496996214644952,90.50181279347592,0.006381003904462955,0.15952509761157388,9.970318600723367e-05,0.4330041889465851,64
3520,54,55,-393.4834369406543,-6.148178702197724,0.7815964523281597,902,705,199,0,3.954609929078014,6.0,705,5357.193593466206,5327.616153289886,29.577440176319058,83.70614989790947,0.005375137220067234,0.13437843050168086,8.398651906355053e-05,0.4319494024877396,64
3584,55,56,-507.0570226175527,-7.922765978399261,0.7460650577124869,953,711,238,0,3.890295358649789,6.0,711,5564.191732546305,5535.119371624293,29.072360922012294,86.94049582103601,0.006477543922555187,0.16193859806387967,0.0001012116237899248,0.43048351411854174,64
3648,56,57,-488.19182132024713,-7.627997208128861,0.7766393442622951,976,758,229,0,3.8232189973614776,6.0,758,5683.156465629256,5652.7979482163955,30.358517412857815,88.79931977545712,0.006414070153312361,0.16035175383280903,0.00010021984614550564,0.43128006001876695,64
3712,57,58,-509.4755647596445,-7.960555699369445,0.7573131094257854,923,699,219,0,3.783977110157368,6.0,699,5957.0454557346775,5929.581023166549,27.464432568128647,93.07883524585434,0.006496614980903616,0.1624153745225904,0.000101509609076619,0.43189822111067155,64
3776,58,59,-462.28898592817,-7.223265405127656,0.7947247706422018,872,693,175,0,3.8282828282828283,6.0,693,4973.905868455459,4947.7634533821265,26.142415073331637,77.71727919461655,0.006063981725472697,0.15159954313681742,9.474971446051089e-05,0.4311840588118064,64
3840,59,60,-485.70963097381195,-7.589212983965812,0.8235294117647058,935,770,179,0,3.8168831168831168,6.0,770,5890.833750330228,5864.128162058211,26.70558827201588,92.04427734890982,0.006477913221750324,0.1619478305437581,0.00010121739408984881,0.43069258579276,64
3904,60,61,-460.44105385648857,-7.194391466507634,0.7890295358649789,948,748,199,0,3.712566844919786,6.0,748,5950.995872232744,5924.7973668416535,26.198505391093256,92.98431050363662,0.0061475830095859595,0.153689575239649,9.605598452478062e-05,0.4303190222368929,64
3968,61,62,-527.4250927263462,-8.241017073849159,0.8022222222222222,900,722,176,0,3.527700831024931,6.0,722,5815.488891967732,5792.711522648919,22.77736931881198,90.86701393699582,0.00678185882311909,0.16954647057797725,0.00010596654411123578,0.4297438830574126,64
4032,62,63,-477.34819636517307,-7.458565568205829,0.8008658008658008,924,740,183,0,3.5013513513513512,6.0,740,5437.680508896386,5413.90727337802,23.773235518364707,84.96375795150603,0.006317886999768954,0.15794717499422387,9.871698437138991e-05,0.4290422589828081,64
4096,63,64,-550.1862337766873,-8.59665990276074,0.793859649122807,912,724,185,0,3.584254143646409,6.0,724,6339.721733050977,6315.32156469799,24.400168352985155,99.05815207892151,0.007005128900601242,0.17512822251503105,0.00010945513907189441,0.429378067435902,64
4160,64,65,-472.9646527376981,-7.390072699026533,0.78,900,702,194,0,3.698005698005698,6.0,702,6154.336185806995,6129.670074863797,24.666110943197417,96.1615029032343,0.006170523208445514,0.15426308021113785,9.641442513196116e-05,0.42948379242326085,64
4224,65,66,-378.9397813890272,-5.92093408420355,0.8168539325842696,890,727,175,0,3.502063273727648,6.0,727,5099.1493903580895,5076.923414942114,22.2259754159757,79.67420922434515,0.005313714417381731,0.1328428604345433,8.302678777158955e-05,0.4284821120202217,64
4288,66,67,-424.32575081104176,-6.6300898564225275,0.8070739549839229,933,753,177,0,3.586985391766268,6.0,753,5557.43740645824,5532.705911625303,24.731494832935034,86.83495947591,0.005824689842827478,0.14561724607068696,9.101077879417934e-05,0.42684720899103745,64
4352,67,68,-411.2546609892984,-6.425854077957787,0.8004223864836325,947,758,181,0,3.538258575197889,6.0,758,5569.439557249467,5544.86793052155,24.571626727916776,87.02249308202292,0.0057039846961368075,0.1425996174034202,8.912476087713762e-05,0.4253328952341586,64
4416,68,69,-342.5173800971818,-5.351834064018465,0.8217054263565892,903,742,166,0,3.5808625336927222,6.0,742,5414.736982935565,5390.829090017855,23.907892917711973,84.6052653583682,0.0049967207078243136,0.12491801769560784,7.80737610597549e-05,0.42374855372407205,64
4480,69,70,-490.1994250959899,-7.659366017124842,0.7802197802197802,1001,781,219,0,3.6312419974391807,6.0,781,6134.466320345072,6105.986456930234,28.479863414835883,95.85103625539175,0.0065019981259656755,0.1625499531491419,0.00010159372071821368,0.4215417374564656,64
4544,70,71,-513.6395411277838,-8.025617830121622,0.7666666666666667,990,759,226,0,3.6100131752305664,6.0,759,6665.276322920586,6639.454997433305,25.82132548727924,104.14494254563415,0.006675532498281932,0.1668883124570483,0.00010430519528565519,0.41963373533731824,64
4608,71,72,-399.16171708237795,-6.236901829412155,0.7851929092805006,959,753,209,0,3.691899070385126,6.0,753,5787.355324863929,5761.351858036496,26.003466827432966,90.42742695099889,0.005535041498822929,0.13837603747057323,8.648502341910827e-05,0.418088300442877,64
4672,72,73,-431.0820588233448,-6.735657169114763,0.8074468085106383,940,759,170,0,3.673254281949934,6.0,759,6218.779637916341,6192.816716109901,25.962921806440356,97.16843184244283,0.005917238467739476,0.14793096169348688,9.245685105842931e-05,0.4166777884219832,64
4736,73,74,-369.2637555777563,-5.769746180902442,0.8037904124860646,897,721,190,0,3.5825242718446604,6.0,721,5638.082702514326,5614.159546086154,23.92315642817489,88.09504222678635,0.00518306926411914,0.1295767316029785,8.098545725186156e-05,0.41544152733769396,64
4800,74,75,-408.3757841541802,-6.380871627409066,0.7989637305699482,965,771,196,0,3.5058365758754864,6.0,771,6422.2845888099655,6397.799705099346,24.484883710620903,100.34819670015571,0.005687002392860917,0.14217505982152293,8.885941238845182e-05,0.4147860160913803,64
4864,75,76,-367.69867437815753,-5.7452917871587115,0.8079748163693599,953,770,181,0,3.6142857142857143,6.0,770,6082.0634739779225,6056.971795744246,25.09167823367669,95.03224178090504,0.005297714510633541,0.13244286276583853,8.277678922864908e-05,0.41508700961604034,64
4928,76,77,-346.69648089116794,-5.417132513924499,0.7964693665628245,963,767,199,0,3.7392438070404173,6.0,767,6178.494301964782,6150.417556659586,28.0767453051938,96.53897346819971,0.005058734298465888,0.1264683574616472,7.90427234135295e-05,0.41547545038323397,64
4992,77,78,-403.8750204524798,-6.310547194569997,0.7928416485900217,922,731,179,0,3.7592339261285908,6.0,731,6282.916536060638,6257.142671132876,25.773864927761622,98.17057087594746,0.005567028138698165,0.13917570346745411,8.698481466715883e-05,0.4153628545362308,64
5056,78,79,-361.6814889317601,-5.651273264558752,0.7668067226890757,952,730,213,0,3.6136986301369864,6.0,730,6195.459623865689,6169.834375176206,25.62524868948174,96.80405662290138,0.005102823081462448,0.12757057703656122,7.973161064785075e-05,0.4150344260580944,64
5120,79,80,-335.044551033246,-5.235071109894469,0.7931769722814499,938,744,201,0,3.8131720430107525,6.0,744,6163.738861000441,6136.345182936541,27.393678063900083,96.30841970313189,0.0048853536098077,0.12213384024519251,7.633365015324532e-05,0.41501245975682677,64
5184,80,81,-286.07631840036356,-4.469942475005681,0.7939262472885033,922,732,191,0,3.7745901639344264,6.0,732,5524.580027341461,5497.611884249666,26.968143091795692,86.32156292721032,0.0043786542827888375,0.10946635706972094,6.841647316857559e-05,0.4151016766112595,64
5248,81,82,-354.0893777102158,-5.532646526722122,0.7929562433297759,937,743,200,0,3.6689098250336474,6.0,743,5436.130395866686,5409.780372474134,26.350023392549826,84.93953743541697,0.005075236895360131,0.12688092238400328,7.930057649000205e-05,0.4150158703039693,64
5312,82,83,-319.6487910232494,-4.9945123597382715,0.8,995,796,197,0,3.722361809045226,6.0,796,5639.390747298691,5613.401746623536,25.98900067515277,88.11548042654205,0.004861104357290882,0.12152760893227206,7.595475558267004e-05,0.41496190813710354,64
5376,83,84,-275.0626142927607,-4.297853348324386,0.7986725663716814,904,722,188,0,3.6218836565096955,6.0,722,5492.98684916168,5469.5554927177955,23.43135644388863,85.82791951815125,0.004248893241896192,0.1062223310474048,6.6388956904628e-05,0.4146246492971071,64
5440,84,85,-316.068651182655,-4.938572674728984,0.8106951871657754,935,758,176,0,3.5184696569920844,6.0,758,5709.710311354413,5685.788574686172,23.921736668242602,89.2142236149127,0.004760170718751786,0.11900426796879464,7.437766748049665e-05,0.41494406680202367,64
5504,85,86,-264.2785710920805,-4.1293526733137575,0.8,915,732,175,0,3.616120218579235,6.0,732,5514.752183738014,5488.71656086745,26.03562287056474,86.16800287090646,0.004180304380651302,0.10450760951628256,6.53172559476766e-05,0.41558795636548573,64
5568,86,87,-328.411202673679,-5.131425041776234,0.7951273532668881,903,718,191,0,3.605849582172702,6.0,718,5543.883716492036,5518.339965824661,25.54375066737837,86.62318307018806,0.0047699890478012956,0.1192497261950324,7.453107887189524e-05,0.4159411773016948,64
5632,87,88,-327.3455397190129,-5.114774058109576,0.8070362473347548,938,757,189,0,3.582562747688243,6.0,757,5944.738978890156,5919.54976404753,25.189214842628157,92.8865465451587,0.00485168198136698,0.1212920495341745,7.580753095885906e-05,0.4169643871343848,64
5696,88,89,-299.83871142532485,-4.684979866020701,0.7635782747603834,939,717,215,0,3.728033472803347,6.0,717,5728.538009037833,5702.154853699395,26.38315533843859,89.50840639121614,0.004450826954321298,0.11127067385803245,6.954417116127028e-05,0.418801322958711,64
5760,89,90,-248.585804261502,-3.884153191585969,0.804851157662624,907,730,193,0,3.713698630136986,6.0,730,4830.1091268660175,4804.802823377923,25.306303488092222,75.47045510728152,0.003998544273865535,0.09996360684663838,6.247725427914898e-05,0.4198981652935496,64
5824,90,91,-257.8879344675054,-4.0294989760547715,0.7442116868798236,907,675,204,0,3.688888888888889,6.0,675,4786.681508032044,4760.691182903891,25.990325128152996,74.79189856300069,0.003944582401440877,0.09861456003602194,6.163410002251371e-05,0.42001548828489765,64
5888,91,92,-317.07363576444186,-4.954275558819404,0.7842920353982301,904,709,187,0,3.7348377997179125,6.0,709,5543.618321508792,5516.848745116837,26.7695763919566,86.61903627357488,0.004637853569184424,0.1159463392296106,7.246646201850663e-05,0.4197060998086811,64
5952,92,93,-338.14692912319197,-5.2835457675498745,0.8004410143329658,907,726,194,0,3.84297520661157,6.0,726,5933.258656920882,5906.845486239959,26.41317068092521,92.70716651438877,0.004882166855904671,0.12205417139761678,7.628385712351049e-05,0.41980130243453323,64
6016,93,94,-298.75790591024605,-4.668092279847595,0.798175598631699,877,700,190,0,3.81,6.0,700,5158.481483152487,5131.17556978944,27.305913363047594,80.60127317425761,0.004430499554345619,0.11076248885864047,6.92265555366503e-05,0.41961861733002764,64
6080,94,95,-340.47249821541294,-5.319882784615827,0.7782515991471215,938,730,204,0,3.758904109589041,6.0,730,5918.092280093598,5891.2905132036785,26.80176688991857,92.47019187646247,0.004902164866640663,0.12255412166601659,7.659632604126037e-05,0.41835307568172114,64
6144,95,96,-256.58577259993075,-4.009152696873918,0.7704741379310345,928,715,206,0,3.6923076923076925,6.0,715,4717.3792025034145,4689.929852047053,27.449350456360666,73.70905003911585,0.004026161277078677,0.10065403192696692,6.290876995435433e-05,0.41694669233174564,64
6208,96,97,-350.4955657563735,-5.476493214943336,0.7895855472901169,941,743,196,0,3.8479138627187077,6.0,743,5964.333931090832,5936.651570165479,27.682360925352732,93.19271767329425,0.005042581490360594,0.12606453725901484,7.879033578688428e-05,0.4153213756595014,64
6272,97,98,-406.72915561449827,-6.355143056476535,0.797752808988764,890,710,187,0,3.5774647887323945,6.0,710,6171.4029532657705,6147.40183626693,24.001116998840722,96.42817114477766,0.005537090344325969,0.13842725860814922,8.651703663009327e-05,0.41353166764622823,64
6336,98,99,-316.07475723963205,-4.938668081869251,0.7779030439684329,887,690,201,0,3.6753623188405795,6.0,690,4876.405379879769,4851.293614731748,25.111765148021412,76.19383406062138,0.004566808341047254,0.11417020852618136,7.135638032886335e-05,0.4115442906031743,64
6400,99,100,-342.3437771255107,-5.349121517586105,0.7812177502579979,969,757,216,0,3.727873183619551,6.0,757,6048.50401289432,6022.055039991307,26.448972903014507,94.50787520147375,0.0049727872712888015,0.12431968178222004,7.769980111388752e-05,0.4093815598294955,64
6464,100,101,-328.2356581276925,-5.128682158245195,0.7913223140495868,968,766,194,0,3.672323759791123,6.0,766,5450.605094183127,5425.08200937153,25.523084811597585,85.16570459661136,0.004875592266730786,0.12188980666826964,7.618112916766853e-05,0.40800937155961037,64
6528,101,102,-473.9150872686987,-7.404923238573417,0.8095238095238095,945,765,188,0,3.6980392156862747,6.0,765,6782.465808075833,6754.9672491419,27.498558933932095,105.97602825118489,0.006338346927911342,0.15845867319778356,9.903667074861472e-05,0.40694703997458803,64
6592,102,103,-311.18336482241483,-4.862240075350232,0.7933701657458564,905,718,176,0,3.850974930362117,6.0,718,5253.8820024548,5226.70214683632,27.179855618479138,82.09190628835626,0.004611612220285218,0.11529030550713046,7.205644094195653e-05,0.4059942976769115,64
6656,103,104,-287.93930943468547,-4.4990517099169605,0.7993562231759657,932,745,187,0,3.9006711409395973,6.0,745,5173.418991250119,5146.182373390131,27.23661785998569,80.8346717382831,0.004432154507800613,0.11080386269501533,6.925241418438458e-05,0.4043773201189288,64
6720,104,105,-438.18215715192974,-6.846596205498902,0.7407776669990029,1003,743,255,0,3.763122476446837,6.0,743,6069.803679660206,6039.965716415452,29.837963244754715,94.84068249469072,0.005845891979463397,0.14614729948658492,9.134206217911558e-05,0.4025987447924282,64
6784,105,106,-320.5492668257517,-5.0085822941523706,0.8027571580063627,943,757,192,0,3.906208718626156,6.0,757,6074.096613478997,6045.359304893451,28.73730858554489,94.90775958560933,0.00477996402609568,0.119499100652392,7.4686937907745e-05,0.4012243154736365,64
